Callable Debt Outstanding Detail Report as of 08/08/2025,,,,,,,,,
This report includes all of Fannie Mae fixed and floating-rate callable debt securities,,,,,,,,,
"* For zero coupon securities, the amount reflects current face outstanding to be paid to investors at maturity.",,,,,,,,,
,,,,,,,,,
Callable Debt Outstanding,,,,,,,,,
Issue Date,Maturity Date,CUSIP,First Call Date,Call Type,Coupon Type,Call Frequency,Structure,Coupon,Amount
2020-08-28 00:00:00,2030-08-28 00:00:00,3136G4L92,2023-08-28 00:00:00,Bermudan,Fixed,Quarterly,10.00 NC 3.00,1,30000000
2020-08-28 00:00:00,2025-08-28 00:00:00,3136G4M83,2022-02-28 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.50,0.6,70000000
2020-08-28 00:00:00,2030-08-28 00:00:00,3136G4P80,2023-08-28 00:00:00,Bermudan,Fixed,Quarterly,10.00 NC 3.00,1.1,25000000
2020-08-28 00:00:00,2025-08-28 00:00:00,3136G4R62,2022-02-28 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.50,0.625,165000000
2020-08-28 00:00:00,2030-08-26 00:00:00,3136G4R88,2022-08-26 00:00:00,Bermudan,Fixed,Quarterly,9.99 NC 1.99,1.18,100000000
2020-08-28 00:00:00,2030-08-28 00:00:00,3136G4S20,2023-08-28 00:00:00,Bermudan,Fixed,Quarterly,10.00 NC 3.00,1.12,50000000
2020-08-28 00:00:00,2025-08-29 00:00:00,3136G4X24,2022-08-29 00:00:00,Bermudan,Fixed,Annually,5.00 NC 2.00,0.6,100000000
2020-08-27 00:00:00,2025-08-27 00:00:00,3136G42F9,2021-08-27 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.00,0.625,50000000
2020-08-27 00:00:00,2032-08-27 00:00:00,3136G42K8,2024-08-27 00:00:00,Bermudan,Fixed,Quarterly,12.00 NC 4.00,1.22,200000000
2020-08-27 00:00:00,2025-08-27 00:00:00,3136G4H89,2021-08-27 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.00,0.6,75000000
2020-08-27 00:00:00,2025-08-27 00:00:00,3136G4N33,2021-08-27 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.00,0.5,35000000
2020-08-27 00:00:00,2025-08-27 00:00:00,3136G4Q97,2021-08-27 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.00,0.65,75000000
2020-08-27 00:00:00,2030-08-27 00:00:00,3136G4S38,2021-08-27 00:00:00,Bermudan,Fixed,Quarterly,10.00 NC 1.00,1.15,10000000
2020-08-27 00:00:00,2025-08-27 00:00:00,3136G4S53,2021-08-27 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.00,0.65,25000000
2020-08-27 00:00:00,2025-08-27 00:00:00,3136G4S87,2021-08-27 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.00,0.65,100000000
2020-08-27 00:00:00,2029-08-27 00:00:00,3136G4T45,2021-08-27 00:00:00,Bermudan,Fixed,Quarterly,9.00 NC 1.00,1.1,25000000
2020-08-27 00:00:00,2032-08-27 00:00:00,3136G4T78,2021-08-27 00:00:00,Bermudan,Fixed,Quarterly,12.00 NC 1.00,1.42,25000000
2020-08-27 00:00:00,2030-08-27 00:00:00,3136G4U68,2021-08-27 00:00:00,Bermudan,Fixed,Quarterly,10.00 NC 1.00,1.25,25000000
2020-08-27 00:00:00,2035-08-27 00:00:00,3136G4U84,2025-08-27 00:00:00,Bermudan,Fixed,Quarterly,15.00 NC 5.00,1.415,100000000
2020-08-27 00:00:00,2035-08-27 00:00:00,3136G4V26,2021-08-27 00:00:00,Bermudan,Fixed,Quarterly,15.00 NC 1.00,1.5,15000000
2020-08-27 00:00:00,2025-08-27 00:00:00,3136G4V59,2021-08-27 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.00,0.625,50000000
2020-08-27 00:00:00,2030-08-27 00:00:00,3136G4W82,2021-08-27 00:00:00,Bermudan,Fixed,Quarterly,10.00 NC 1.00,1.05,10000000
2020-08-27 00:00:00,2031-08-27 00:00:00,3136G4W90,2021-08-27 00:00:00,Bermudan,Fixed,Quarterly,11.00 NC 1.00,1.2,30000000
2020-08-27 00:00:00,2027-08-27 00:00:00,3136G4X65,2021-08-27 00:00:00,Bermudan,Fixed,Quarterly,7.00 NC 1.00,0.7,20000000
2020-08-27 00:00:00,2025-08-27 00:00:00,3136G4Z63,2021-08-27 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.00,0.6,15000000
2020-08-26 00:00:00,2027-08-26 00:00:00,3136G42A0,2022-08-26 00:00:00,Bermudan,Fixed,Quarterly,7.00 NC 2.00,0.8,15000000
2020-08-26 00:00:00,2025-08-26 00:00:00,3136G42E2,2021-08-26 00:00:00,European,Fixed,One Time,5.00 NC 1.00,0.5,15000000
2020-08-26 00:00:00,2025-08-26 00:00:00,3136G4J61,2022-08-26 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 2.00,0.57,55000000
2020-08-26 00:00:00,2026-08-26 00:00:00,3136G4K93,2022-08-26 00:00:00,Bermudan,Fixed,Annually,6.00 NC 2.00,0.5,10000000
2020-08-26 00:00:00,2027-08-26 00:00:00,3136G4T37,2022-08-26 00:00:00,Bermudan,Fixed,Quarterly,7.00 NC 2.00,0.87,125000000
2020-08-26 00:00:00,2030-08-26 00:00:00,3136G4U35,2021-08-26 00:00:00,Bermudan,Fixed,Quarterly,10.00 NC 1.00,1.28,25000000
2020-08-26 00:00:00,2025-08-26 00:00:00,3136G4U92,2022-08-26 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 2.00,0.6,100000000
2020-08-26 00:00:00,2025-08-26 00:00:00,3136G4V34,2022-08-26 00:00:00,European,Fixed,One Time,5.00 NC 2.00,0.55,35000000
2020-08-26 00:00:00,2025-08-26 00:00:00,3136G4X32,2021-08-26 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.00,0.6,25000000
2020-08-26 00:00:00,2025-08-26 00:00:00,3136G4X40,2021-08-26 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.00,0.6,125000000
2020-08-26 00:00:00,2030-08-26 00:00:00,3136G4X73,2022-08-26 00:00:00,Bermudan,Fixed,Quarterly,10.00 NC 2.00,1.15,30000000
2020-08-26 00:00:00,2032-08-26 00:00:00,3136G4Y49,2022-08-26 00:00:00,Bermudan,Fixed,Quarterly,12.00 NC 2.00,1.25,55000000
2020-08-26 00:00:00,2025-08-26 00:00:00,3136G4Z30,2022-08-26 00:00:00,European,Fixed,One Time,5.00 NC 2.00,0.52,30000000
2020-08-25 00:00:00,2025-08-25 00:00:00,3136G4J20,2022-02-25 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.50,0.58,30000000
2020-08-25 00:00:00,2025-08-25 00:00:00,3136G4J95,2021-08-25 00:00:00,Bermudan,Fixed,Annually,5.00 NC 1.00,0.55,100000000
2020-08-25 00:00:00,2026-08-25 00:00:00,3136G4L35,2022-02-25 00:00:00,European,Fixed,One Time,6.00 NC 1.50,0.6,40000000
2020-08-25 00:00:00,2025-08-25 00:00:00,3136G4M42,2022-02-25 00:00:00,European,Fixed,One Time,5.00 NC 1.50,0.52,15000000
2020-08-25 00:00:00,2025-08-25 00:00:00,3136G4P72,2021-08-25 00:00:00,European,Fixed,One Time,5.00 NC 1.00,0.55,15000000
2020-08-25 00:00:00,2025-08-25 00:00:00,3136G4P98,2022-08-25 00:00:00,European,Fixed,One Time,5.00 NC 2.00,0.5,22500000
2020-08-25 00:00:00,2025-08-25 00:00:00,3136G4S61,2021-08-25 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.00,0.66,65000000
2020-08-25 00:00:00,2025-08-25 00:00:00,3136G4V42,2021-08-25 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.00,0.625,25000000
2020-08-25 00:00:00,2025-08-25 00:00:00,3136G4W41,2021-08-25 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.00,0.65,350000000
2020-08-25 00:00:00,2025-08-25 00:00:00,3136G4X57,2021-08-25 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.00,0.625,100000000
2020-08-25 00:00:00,2027-08-25 00:00:00,3136G4X99,2023-08-25 00:00:00,Bermudan,Fixed,Annually,7.00 NC 3.00,0.74,100000000
2020-08-24 00:00:00,2027-08-24 00:00:00,3136G4L68,2022-08-24 00:00:00,Bermudan,Fixed,Annually,7.00 NC 2.00,0.75,50000000
2020-08-24 00:00:00,2035-08-24 00:00:00,3136G4Q71,2022-08-24 00:00:00,Bermudan,Fixed,Quarterly,15.00 NC 2.00,1.6,100000000
2020-08-24 00:00:00,2035-08-24 00:00:00,3136G4R21,2022-08-24 00:00:00,Bermudan,Fixed,Quarterly,15.00 NC 2.00,1.55,30000000
2020-08-24 00:00:00,2035-08-24 00:00:00,3136G4U27,2023-08-24 00:00:00,Bermudan,Fixed,Quarterly,15.00 NC 3.00,1.55,100000000
2020-08-24 00:00:00,2035-08-24 00:00:00,3136G4U76,2022-08-24 00:00:00,Bermudan,Fixed,Quarterly,15.00 NC 2.00,1.6,20000000
2020-08-21 00:00:00,2025-08-21 00:00:00,3136G4K77,2023-08-21 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 3.00,0.45,45000000
2020-08-21 00:00:00,2030-08-21 00:00:00,3136G4L43,2023-08-21 00:00:00,Bermudan,Fixed,Quarterly,10.00 NC 3.00,1.02,20000000
2020-08-21 00:00:00,2025-08-21 00:00:00,3136G4N74,2023-02-21 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 2.50,0.56,100000000
2020-08-21 00:00:00,2025-08-21 00:00:00,3136G4N82,2023-08-21 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 3.00,0.49,20000000
2020-08-21 00:00:00,2030-05-21 00:00:00,3136G4Q30,2022-11-21 00:00:00,Bermudan,Fixed,Quarterly,9.75 NC 2.25,1.16,25000000
2020-08-21 00:00:00,2035-08-21 00:00:00,3136G4Q55,2023-08-21 00:00:00,Bermudan,Fixed,Quarterly,15.00 NC 3.00,1.52,100000000
2020-08-20 00:00:00,2025-08-20 00:00:00,3136G4V83,2021-08-20 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.00,0.65,25000000
2020-08-19 00:00:00,2025-08-19 00:00:00,3136G4H63,2022-08-19 00:00:00,Bermudan,Fixed,Annually,5.00 NC 2.00,0.55,350000000
2020-08-19 00:00:00,2026-08-19 00:00:00,3136G4H97,2022-08-19 00:00:00,Bermudan,Fixed,Annually,6.00 NC 2.00,0.65,50000000
2020-08-19 00:00:00,2025-08-19 00:00:00,3136G4K69,2022-08-19 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 2.00,0.5,15000000
2020-08-19 00:00:00,2025-08-19 00:00:00,3136G4L50,2022-08-19 00:00:00,Bermudan,Fixed,Annually,5.00 NC 2.00,0.56,12000000
2020-08-19 00:00:00,2025-08-19 00:00:00,3136G4M34,2024-08-19 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 4.00,0.45,75000000
2020-08-19 00:00:00,2025-08-19 00:00:00,3136G4P49,2022-08-19 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 2.00,0.6,125000000
2020-08-19 00:00:00,2025-08-19 00:00:00,3136G4Q48,2021-08-19 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.00,0.6,55000000
2020-08-19 00:00:00,2025-08-19 00:00:00,3136G4Q63,2021-11-19 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.25,0.65,10000000
2020-08-19 00:00:00,2025-08-19 00:00:00,3136G4Q89,2021-08-19 00:00:00,European,Fixed,One Time,5.00 NC 1.00,0.56,50000000
2020-08-19 00:00:00,2025-08-19 00:00:00,3136G4R47,2022-08-19 00:00:00,Bermudan,Fixed,Annually,5.00 NC 2.00,0.625,200000000
2020-08-18 00:00:00,2025-08-18 00:00:00,3136G4G72,2022-08-18 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 2.00,0.6,50000000
2020-08-18 00:00:00,2025-08-18 00:00:00,3136G4H30,2022-02-18 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.50,0.6,30000000
2020-08-18 00:00:00,2025-08-18 00:00:00,3136G4H71,2022-02-18 00:00:00,European,Fixed,One Time,5.00 NC 1.50,0.5,125000000
2020-08-18 00:00:00,2025-08-18 00:00:00,3136G4J53,2021-08-18 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.00,0.6,100000000
2020-08-18 00:00:00,2025-08-18 00:00:00,3136G4K85,2022-08-18 00:00:00,European,Fixed,One Time,5.00 NC 2.00,0.5,140000000
2020-08-18 00:00:00,2025-08-18 00:00:00,3136G4L84,2022-08-18 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 2.00,0.57,100000000
2020-08-18 00:00:00,2025-08-18 00:00:00,3136G4M26,2022-08-18 00:00:00,European,Fixed,One Time,5.00 NC 2.00,0.52,50000000
2020-08-18 00:00:00,2025-08-18 00:00:00,3136G4M75,2022-08-18 00:00:00,European,Fixed,One Time,5.00 NC 2.00,0.52,150000000
2020-08-17 00:00:00,2027-11-17 00:00:00,3136G4L76,2022-08-17 00:00:00,Bermudan,Fixed,Quarterly,7.25 NC 2.00,0.8,20000000
2020-08-17 00:00:00,2027-08-17 00:00:00,3136G4M59,2022-08-17 00:00:00,Bermudan,Fixed,Quarterly,7.00 NC 2.00,0.8,25000000
2020-08-17 00:00:00,2035-08-17 00:00:00,3136G4S95,2023-08-17 00:00:00,Bermudan,Fixed,Quarterly,15.00 NC 3.00,1.53,50000000
2020-08-14 00:00:00,2025-08-14 00:00:00,3135G05S8,2023-08-14 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 3.00,0.5,450000000
2020-08-14 00:00:00,2025-08-14 00:00:00,3136G4C43,2022-02-14 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.50,0.65,325000000
2020-08-14 00:00:00,2025-08-14 00:00:00,3136G4E82,2022-02-14 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.50,0.65,55000000
2020-08-13 00:00:00,2029-11-13 00:00:00,3136G4J87,2023-02-13 00:00:00,Bermudan,Fixed,Quarterly,9.25 NC 2.50,1.01,25000000
2020-08-12 00:00:00,2025-08-12 00:00:00,3136G4A94,2021-08-12 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.00,0.72,15000000
2020-08-12 00:00:00,2025-08-12 00:00:00,3136G4C76,2021-08-12 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.00,0.7,100000000
2020-08-12 00:00:00,2030-08-12 00:00:00,3136G4E25,2022-08-12 00:00:00,Bermudan,Fixed,Quarterly,10.00 NC 2.00,1.15,15000000
2020-08-12 00:00:00,2025-08-12 00:00:00,3136G4G98,2022-08-12 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 2.00,0.56,50000000
2020-08-12 00:00:00,2025-08-12 00:00:00,3136G4J46,2022-08-12 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 2.00,0.57,30000000
2020-08-12 00:00:00,2030-08-12 00:00:00,3136G4J79,2022-08-12 00:00:00,Bermudan,Fixed,Quarterly,10.00 NC 2.00,1.1,75000000
2020-08-12 00:00:00,2025-08-12 00:00:00,3136G4ZK2,2021-08-12 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.00,0.75,25000000
2020-08-11 00:00:00,2025-08-11 00:00:00,3136G4A60,2022-02-11 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.50,0.67,25000000
2020-08-10 00:00:00,2027-08-10 00:00:00,3136G4E41,2021-08-10 00:00:00,Bermudan,Fixed,Annually,7.00 NC 1.00,0.875,15000000
2020-08-05 00:00:00,2027-08-05 00:00:00,3136G4H48,2022-08-05 00:00:00,Bermudan,Fixed,Quarterly,7.00 NC 2.00,0.8,50000000
2020-07-30 00:00:00,2029-07-30 00:00:00,3136G4C92,2021-07-30 00:00:00,Bermudan,Fixed,Quarterly,9.00 NC 1.00,1.15,50000000
2020-07-30 00:00:00,2026-07-30 00:00:00,3136G4D91,2021-07-30 00:00:00,Bermudan,Fixed,Quarterly,6.00 NC 1.00,0.75,30000000
2020-07-30 00:00:00,2027-07-30 00:00:00,3136G4E33,2021-07-30 00:00:00,Bermudan,Fixed,Quarterly,7.00 NC 1.00,0.875,25000000
2020-07-29 00:00:00,2030-07-29 00:00:00,3136G4D34,2021-01-29 00:00:00,Bermudan,Fixed,Quarterly,10.00 NC 0.50,1.3,25000000
2020-07-28 00:00:00,2028-07-28 00:00:00,3136G4ZT3,2021-07-28 00:00:00,Bermudan,Fixed,Quarterly,8.00 NC 1.00,1,25000000
2020-07-28 00:00:00,2028-01-28 00:00:00,3136G4ZU0,2021-07-28 00:00:00,Bermudan,Fixed,Quarterly,7.50 NC 1.00,1,15000000
2020-07-28 00:00:00,2028-01-28 00:00:00,3136G4ZW6,2021-07-28 00:00:00,Bermudan,Fixed,Quarterly,7.50 NC 1.00,1,40000000
2020-07-27 00:00:00,2028-07-27 00:00:00,3136G4ZN6,2022-07-27 00:00:00,Bermudan,Fixed,Quarterly,8.00 NC 2.00,1,15000000
2020-07-27 00:00:00,2028-10-27 00:00:00,3136G4ZZ9,2022-07-27 00:00:00,Bermudan,Fixed,Quarterly,8.25 NC 2.00,1,25000000
2020-07-22 00:00:00,2029-01-22 00:00:00,3136G4ZX4,2022-07-22 00:00:00,Bermudan,Fixed,Quarterly,8.50 NC 2.00,1,25000000
2020-07-21 00:00:00,2027-07-21 00:00:00,3136G4ZH9,2021-07-21 00:00:00,Bermudan,Fixed,Quarterly,7.00 NC 1.00,1,130000000
2020-07-20 00:00:00,2026-01-20 00:00:00,3136G4ZQ9,2021-07-20 00:00:00,Bermudan,Fixed,Annually,5.50 NC 1.00,0.75,15000000
2020-07-20 00:00:00,2027-07-20 00:00:00,3136G4ZY2,2021-07-20 00:00:00,Bermudan,Fixed,Quarterly,7.00 NC 1.00,0.75,15000000
2020-07-15 00:00:00,2027-07-15 00:00:00,3136G4YY3,2021-07-15 00:00:00,Bermudan,Fixed,Quarterly,7.00 NC 1.00,0.95,50000000
2020-07-10 00:00:00,2026-07-09 00:00:00,3136G4YZ0,2021-07-09 00:00:00,Bermudan,Fixed,Quarterly,6.00 NC 1.00,0.82,50000000
2020-06-30 00:00:00,2026-06-30 00:00:00,3136G4XJ7,2021-06-30 00:00:00,Bermudan,Fixed,Annually,6.00 NC 1.00,0.85,85000000
2020-06-25 00:00:00,2027-06-25 00:00:00,3136G4XF5,2021-06-25 00:00:00,Bermudan,Fixed,Quarterly,7.00 NC 1.00,1.1,100000000
,, 957,,,,,,,41667400000
 ,,,,,,,,,
